no,source,height,exp,cat,datetime,time2,datetime2,time,tod,b1,b2,b3,m1,m2,m3,BB,roundBB,MT,Ta,MT-Ta,BB-Ta,Ta,solrad,wind,roundBB2,solrad2
272,1Sun.csv,1,sun,1sun,2015/05/26 00:00,07:25:01,2015/05/26 07:25,7:25:00 am,1,10.779,11.156,10.686,10.404,10.335,10.624,10.87366667,11,10.45433333,11.35,-0.9,-0.48,11.35,15,0.2,51,953
273,1Sun.csv,1,sun,1sun,2015/05/26 00:00,07:30:01,2015/05/26 07:30,7:30:00 am,1,11.03,11.532,11.062,10.592,10.585,11,11.208,11,10.72566667,11.35,-0.62,-0.14,11.35,15,0.2,51,953
274,1Sun.csv,1,sun,1sun,2015/05/26 00:00,07:35:01,2015/05/26 07:35,7:35:00 am,1,11.406,11.845,11.438,10.843,10.836,11.44,11.563,12,11.03966667,11.35,-0.31,0.21,11.35,15,0.2,51,953
275,1Sun.csv,1,sun,1sun,2015/05/26 00:00,07:40:01,2015/05/26 07:40,7:40:00 am,1,12.033,13.036,12.566,11.22,11.275,12.758,12.545,13,11.751,11.35,0.4,1.2,11.35,15,0.2,51,953
276,1Sun.csv,1,sun,1sun,2015/05/26 00:00,07:45:01,2015/05/26 07:45,7:45:00 am,1,12.785,14.477,14.133,11.784,11.964,14.577,13.79833333,14,12.775,11.35,1.43,2.45,11.35,15,0.2,51,953
277,1Sun.csv,1,sun,1sun,2015/05/26 00:00,07:50:01,2015/05/26 07:50,7:50:00 am,1,13.286,14.853,15.386,12.474,12.654,16.396,14.50833333,15,13.84133333,11.35,2.49,3.16,11.35,15,0.2,51,953
278,1Sun.csv,1,sun,1sun,2015/05/26 00:00,07:55:01,2015/05/26 07:55,7:55:00 am,1,13.788,15.541,16.576,13.101,13.405,18.025,15.30166667,15,14.84366667,11.35,3.49,3.95,11.35,15,0.2,51,953
279,1Sun.csv,1,sun,1sun,2015/05/26 00:00,08:00:01,2015/05/26 08:00,8:00:00 am,1,14.414,16.293,17.828,13.916,14.157,19.653,16.17833333,16,15.90866667,12,3.91,4.18,12,30,0.4,51,953
280,1Sun.csv,1,sun,1sun,2015/05/26 00:00,08:05:01,2015/05/26 08:05,8:05:00 am,1,14.665,15.98,18.078,14.606,14.784,20.655,16.241,16,16.68166667,13.75,2.93,2.49,13.75,112.5,0.85,51,953
281,1Sun.csv,1,sun,1sun,2015/05/26 00:00,08:10:01,2015/05/26 08:10,8:10:00 am,1,15.417,16.731,18.579,15.295,15.473,21.844,16.909,17,17.53733333,13.75,3.79,3.16,13.75,112.5,0.85,51,953
282,1Sun.csv,1,sun,1sun,2015/05/26 00:00,08:15:01,2015/05/26 08:15,8:15:00 am,1,16.607,17.92,19.33,16.298,16.412,23.533,17.95233333,18,18.74766667,13.75,5,4.2,13.75,112.5,0.85,51,953
283,1Sun.csv,1,sun,1sun,2015/05/26 00:00,08:20:01,2015/05/26 08:20,8:20:00 am,1,17.108,17.607,18.955,17.363,17.288,24.658,17.89,18,19.76966667,13.75,6.02,4.14,13.75,112.5,0.85,51,953
284,1Sun.csv,1,sun,1sun,2015/05/26 00:00,08:25:01,2015/05/26 08:25,8:25:00 am,1,17.17,17.42,18.141,17.801,17.914,24.971,17.577,18,20.22866667,13.75,6.48,3.83,13.75,112.5,0.85,51,953
285,1Sun.csv,1,sun,1sun,2015/05/26 00:00,08:30:01,2015/05/26 08:30,8:30:00 am,1,17.483,17.607,17.64,18.114,18.478,25.408,17.57666667,18,20.66666667,13.75,6.92,3.83,13.75,112.5,0.85,51,953
286,1Sun.csv,1,sun,1sun,2015/05/26 00:00,08:35:01,2015/05/26 08:35,8:35:00 am,1,17.922,18.108,17.578,18.49,19.041,26.096,17.86933333,18,21.209,13.75,7.46,4.12,13.75,112.5,0.85,51,953
287,1Sun.csv,1,sun,1sun,2015/05/26 00:00,08:40:01,2015/05/26 08:40,8:40:00 am,1,18.548,18.609,17.703,18.991,19.729,26.533,18.28666667,18,21.751,13.75,8,4.54,13.75,112.5,0.85,51,953
288,1Sun.csv,1,sun,1sun,2015/05/26 00:00,08:45:01,2015/05/26 08:45,8:45:00 am,1,19.236,18.734,18.078,19.179,19.854,24.221,18.68266667,19,21.08466667,13.75,7.33,4.93,13.75,112.5,0.85,51,953
289,1Sun.csv,1,sun,1sun,2015/05/26 00:00,08:50:01,2015/05/26 08:50,8:50:00 am,1,19.924,19.11,18.83,18.928,19.416,21.969,19.288,19,20.10433333,13.75,6.35,5.54,13.75,112.5,0.85,51,953
290,1Sun.csv,1,sun,1sun,2015/05/26 00:00,08:55:01,2015/05/26 08:55,8:55:00 am,1,20.237,19.11,19.831,18.678,19.041,20.53,19.726,20,19.41633333,13.75,5.67,5.98,13.75,112.5,0.85,51,953
291,1Sun.csv,1,sun,1sun,2015/05/26 00:00,09:00:01,2015/05/26 09:00,9:00:00 am,1,21.051,19.86,21.457,18.49,18.728,19.653,20.78933333,21,18.957,15.5,3.46,5.29,15.5,195,1.3,51,953
292,1Sun.csv,1,sun,1sun,2015/05/26 00:00,09:05:01,2015/05/26 09:05,9:05:00 am,1,21.739,20.423,23.021,18.302,18.478,19.09,21.72766667,22,18.62333333,16.8,1.82,4.93,16.8,290.5,1.1,51,953
293,1Sun.csv,1,sun,1sun,2015/05/26 00:00,09:10:01,2015/05/26 09:10,9:10:00 am,1,22.677,21.299,24.459,18.177,18.29,18.777,22.81166667,23,18.41466667,16.8,1.61,6.01,16.8,290.5,1.1,51,953
294,1Sun.csv,1,sun,1sun,2015/05/26 00:00,09:15:01,2015/05/26 09:15,9:15:00 am,1,22.802,21.174,24.521,18.114,18.165,18.589,22.83233333,23,18.28933333,16.8,1.49,6.03,16.8,290.5,1.1,51,953
295,1Sun.csv,1,sun,1sun,2015/05/26 00:00,09:20:01,2015/05/26 09:20,9:20:00 am,1,23.49,22.112,25.146,18.114,18.165,18.526,23.58266667,24,18.26833333,16.8,1.47,6.78,16.8,290.5,1.1,51,953
296,2Sun.csv,2,sun,2sun,2015/05/20 00:00,09:25:01,2015/05/20 09:25,9:25:00 am,1,25.508,25.303,23.107,24.371,25.482,27.845,24.63933333,25,25.89933333,16.8,9.1,7.84,16.8,290.5,1.1,51,953
297,2Sun.csv,2,sun,2sun,2015/05/20 00:00,09:30:01,2015/05/20 09:30,9:30:00 am,1,25.07,24.615,23.544,24.371,25.232,28.656,24.40966667,24,26.08633333,16.8,9.29,7.61,16.8,290.5,1.1,51,953
298,2Sun.csv,2,sun,2sun,2015/05/20 00:00,09:35:01,2015/05/20 09:35,9:35:00 am,1,25.133,24.49,23.857,24.496,25.295,28.968,24.49333333,24,26.253,16.8,9.45,7.69,16.8,290.5,1.1,51,953
299,2Sun.csv,2,sun,2sun,2015/05/20 00:00,09:40:01,2015/05/20 09:40,9:40:00 am,1,25.633,24.928,24.42,24.684,25.482,29.967,24.99366667,25,26.711,16.8,9.91,8.19,16.8,290.5,1.1,51,953
300,2Sun.csv,2,sun,2sun,2015/05/20 00:00,09:45:01,2015/05/20 09:45,9:45:00 am,1,26.32,25.553,25.107,25.184,25.92,30.965,25.66,26,27.35633333,16.8,10.56,8.86,16.8,290.5,1.1,51,953
301,2Sun.csv,2,sun,2sun,2015/05/20 00:00,09:50:01,2015/05/20 09:50,9:50:00 am,1,26.82,26.053,25.607,25.809,26.482,31.152,26.16,26,27.81433333,16.8,11.01,9.36,16.8,290.5,1.1,51,953
302,2Sun.csv,2,sun,2sun,2015/05/20 00:00,09:55:01,2015/05/20 09:55,9:55:00 am,1,27.195,26.49,25.982,26.371,26.982,31.901,26.55566667,27,28.418,16.8,11.62,9.76,16.8,290.5,1.1,51,953
303,2Sun.csv,2,sun,2sun,2015/05/20 00:00,10:00:01,2015/05/20 10:00,10:00:00 am,1,27.632,26.927,26.42,26.871,27.482,31.901,26.993,27,28.75133333,18.1,10.65,8.89,18.1,386,0.9,51,953
304,2Sun.csv,2,sun,2sun,2015/05/20 00:00,10:05:01,2015/05/20 10:05,10:05:00 am,1,27.882,27.177,26.67,27.371,27.919,32.711,27.243,27,29.33366667,19.9,9.43,7.34,19.9,386,0.9,51,953
305,2Sun.csv,2,sun,2sun,2015/05/20 00:00,10:10:01,2015/05/20 10:10,10:10:00 am,1,28.257,27.49,26.982,27.808,28.357,33.085,27.57633333,28,29.75,19.9,9.85,7.68,19.9,386,0.9,51,953
306,2Sun.csv,2,sun,2sun,2015/05/20 00:00,10:15:01,2015/05/20 10:15,10:15:00 am,1,28.569,27.802,27.232,28.245,28.669,32.711,27.86766667,28,29.875,19.9,9.98,7.97,19.9,386,0.9,51,953
307,2Sun.csv,2,sun,2sun,2015/05/20 00:00,10:20:01,2015/05/20 10:20,10:20:00 am,1,29.069,28.302,27.732,28.682,29.231,33.771,28.36766667,28,30.56133333,19.9,10.66,8.47,19.9,386,0.9,51,953
308,2Sun.csv,2,sun,2sun,2015/05/20 00:00,10:25:01,2015/05/20 10:25,10:25:00 am,1,29.569,28.801,28.044,29.244,29.918,34.581,28.80466667,29,31.24766667,19.9,11.35,8.9,19.9,386,0.9,51,953
309,2Sun.csv,2,sun,2sun,2015/05/20 00:00,10:30:01,2015/05/20 10:30,10:30:00 am,1,30.068,29.176,28.294,29.619,30.48,35.702,29.17933333,29,31.93366667,19.9,12.03,9.28,19.9,386,0.9,51,953
310,2Sun.csv,2,sun,2sun,2015/05/20 00:00,10:35:01,2015/05/20 10:35,10:35:00 am,1,30.193,29.301,28.543,30.118,30.979,35.391,29.34566667,29,32.16266667,19.9,12.26,9.45,19.9,386,0.9,51,953
311,2Sun.csv,2,sun,2sun,2015/05/20 00:00,10:40:01,2015/05/20 10:40,10:40:00 am,1,30.818,30.05,29.355,30.68,31.666,36.761,30.07433333,30,33.03566667,19.9,13.14,10.17,19.9,386,0.9,51,953
312,2Sun.csv,2,sun,2sun,2015/05/20 00:00,10:45:01,2015/05/20 10:45,10:45:00 am,1,30.443,29.551,28.793,30.805,31.666,35.952,29.59566667,30,32.80766667,19.9,12.91,9.7,19.9,386,0.9,51,953
313,2Sun.csv,2,sun,2sun,2015/05/20 00:00,10:50:01,2015/05/20 10:50,10:50:00 am,1,31.13,30.237,29.355,30.992,31.978,36.574,30.24066667,30,33.18133333,19.9,13.28,10.34,19.9,386,0.9,51,953
314,2Sun.csv,2,sun,2sun,2015/05/20 00:00,10:55:01,2015/05/20 10:55,10:55:00 am,1,31.879,30.924,30.042,31.491,32.477,37.197,30.94833333,31,33.72166667,19.9,13.82,11.05,19.9,386,0.9,51,953
315,2Sun.csv,2,sun,2sun,2015/05/20 00:00,11:00:01,2015/05/20 11:00,11:00:00 am,1,32.753,31.735,30.853,32.24,33.289,37.819,31.78033333,32,34.44933333,21.7,12.75,10.08,21.7,77,0.9,51,953
316,2Sun.csv,2,sun,2sun,2015/05/20 00:00,11:05:01,2015/05/20 11:05,11:05:00 am,2,33.315,32.235,31.352,33.051,33.975,38.379,32.30066667,32,35.135,23.45,11.69,8.85,23.45,311.5,1.1,51,953
317,2Sun.csv,2,sun,2sun,2015/05/20 00:00,11:10:01,2015/05/20 11:10,11:10:00 am,2,33.003,31.923,30.915,33.425,34.287,38.006,31.947,32,35.23933333,23.45,11.79,8.5,23.45,311.5,1.1,51,953
318,2Sun.csv,2,sun,2sun,2015/05/20 00:00,11:15:01,2015/05/20 11:15,11:15:00 am,2,33.627,32.547,31.601,33.55,34.786,39.624,32.59166667,33,35.98666667,23.45,12.54,9.14,23.45,311.5,1.1,51,953
319,2Sun.csv,2,sun,2sun,2015/05/20 00:00,11:20:01,2015/05/20 11:20,11:20:00 am,2,34.189,32.983,31.851,34.048,35.347,40.183,33.00766667,33,36.526,23.45,13.08,9.56,23.45,311.5,1.1,51,953
320,2Sun.csv,2,sun,2sun,2015/05/20 00:00,11:25:01,2015/05/20 11:25,11:25:00 am,2,34.626,33.358,32.1,34.61,35.784,40.059,33.36133333,33,36.81766667,23.45,13.37,9.91,23.45,311.5,1.1,51,953
321,2Sun.csv,2,sun,2sun,2015/05/20 00:00,11:30:01,2015/05/20 11:30,11:30:00 am,2,34.688,33.42,32.225,34.859,36.158,40.805,33.44433333,33,37.274,23.45,13.82,9.99,23.45,311.5,1.1,51,953
322,2Sun.csv,2,sun,2sun,2015/05/20 00:00,11:35:01,2015/05/20 11:35,11:35:00 am,2,35.25,33.919,32.599,35.358,36.657,40.868,33.92266667,34,37.62766667,23.45,14.18,10.47,23.45,311.5,1.1,51,953
323,2Sun.csv,2,sun,2sun,2015/05/20 00:00,11:40:01,2015/05/20 11:40,11:40:00 am,2,35.5,34.231,32.911,35.607,36.969,41.489,34.214,34,38.02166667,23.45,14.57,10.76,23.45,311.5,1.1,51,953
324,2Sun.csv,2,sun,2sun,2015/05/20 00:00,11:45:01,2015/05/20 11:45,11:45:00 am,2,35.624,34.356,33.036,35.856,37.405,41.551,34.33866667,34,38.27066667,23.45,14.82,10.89,23.45,311.5,1.1,51,953
325,2Sun.csv,2,sun,2sun,2015/05/20 00:00,11:50:01,2015/05/20 11:50,11:50:00 am,2,35.874,34.605,33.223,35.919,37.53,41.738,34.56733333,35,38.39566667,23.45,14.95,11.12,23.45,311.5,1.1,51,953
326,2Sun.csv,2,sun,2sun,2015/05/20 00:00,11:55:01,2015/05/20 11:55,11:55:00 am,2,36.56,35.291,33.846,36.417,38.153,42.422,35.23233333,35,38.99733333,23.45,15.55,11.78,23.45,311.5,1.1,51,953
327,2Sun.csv,2,sun,2sun,2015/05/20 00:00,12:00:01,2015/05/20 12:00,12:00:00 pm,2,35.812,34.543,33.223,36.106,38.029,41.365,34.526,35,38.5,25.2,13.3,9.33,25.2,546,1.3,51,953
328,2Sun.csv,2,sun,2sun,2015/05/20 00:00,12:05:01,2015/05/20 12:05,12:05:00 pm,2,35.5,34.169,32.911,35.42,37.467,39.935,34.19333333,34,37.60733333,25.95,11.66,8.24,25.95,617,2,51,953
329,2Sun.csv,2,sun,2sun,2015/05/20 00:00,12:10:01,2015/05/20 12:10,12:10:00 pm,2,35.375,34.106,32.849,34.797,36.906,39.313,34.11,34,37.00533333,25.95,11.06,8.16,25.95,617,2,51,953
330,2Sun.csv,2,sun,2sun,2015/05/20 00:00,12:15:01,2015/05/20 12:15,12:15:00 pm,2,34.876,33.607,32.412,34.236,36.22,37.508,33.63166667,34,35.988,25.95,10.04,7.68,25.95,617,2,51,953
331,2Sun.csv,2,sun,2sun,2015/05/20 00:00,12:20:01,2015/05/20 12:20,12:20:00 pm,2,34.563,33.358,32.225,33.55,35.597,36.699,33.382,33,35.282,25.95,9.33,7.43,25.95,617,2,51,953
332,2Sun.csv,2,sun,2sun,2015/05/20 00:00,12:25:01,2015/05/20 12:25,12:25:00 pm,2,34.563,33.358,32.225,32.926,34.911,36.076,33.382,33,34.63766667,25.95,8.69,7.43,25.95,617,2,51,953
333,2Sun.csv,2,sun,2sun,2015/05/20 00:00,12:30:01,2015/05/20 12:30,12:30:00 pm,2,35.188,34.044,32.849,32.926,34.723,37.072,34.027,34,34.907,25.95,8.96,8.08,25.95,617,2,51,953
334,2Sun.csv,2,sun,2sun,2015/05/20 00:00,12:35:01,2015/05/20 12:35,12:35:00 pm,2,36.311,35.104,33.722,33.737,35.534,38.255,35.04566667,35,35.842,25.95,9.89,9.1,25.95,617,2,51,953
335,2Sun.csv,2,sun,2sun,2015/05/20 00:00,12:40:01,2015/05/20 12:40,12:40:00 pm,2,35.999,34.792,33.472,33.924,35.721,38.006,34.75433333,35,35.88366667,25.95,9.93,8.8,25.95,617,2,51,953
336,2Sun.csv,2,sun,2sun,2015/05/20 00:00,12:45:01,2015/05/20 12:45,12:45:00 pm,2,36.373,35.229,33.846,34.236,36.033,38.628,35.14933333,35,36.299,25.95,10.35,9.2,25.95,617,2,51,953
337,2Sun.csv,2,sun,2sun,2015/05/20 00:00,12:50:01,2015/05/20 12:50,12:50:00 pm,2,36.311,35.104,33.722,34.547,36.283,37.633,35.04566667,35,36.15433333,25.95,10.2,9.1,25.95,617,2,51,953
338,2Sun.csv,2,sun,2sun,2015/05/20 00:00,12:55:01,2015/05/20 12:55,12:55:00 pm,2,36.311,35.167,33.784,34.423,36.22,38.193,35.08733333,35,36.27866667,25.95,10.33,9.14,25.95,617,2,51,953
339,2Sun.csv,2,sun,2sun,2015/05/20 00:00,13:00:01,2015/05/20 13:00,1:00:00 pm,2,36.747,35.665,34.283,34.173,36.283,38.442,35.565,36,36.29933333,26.7,9.6,8.87,26.7,688,2.7,51,953
340,2Sun.csv,2,sun,2sun,2015/05/20 00:00,13:05:01,2015/05/20 13:05,1:05:00 pm,2,35.936,34.792,33.597,33.737,35.784,36.637,34.775,35,35.386,27.3,8.09,7.48,27.3,677,2.9,51,953
341,2Sun.csv,2,sun,2sun,2015/05/20 00:00,13:10:01,2015/05/20 13:10,1:10:00 pm,2,35.999,34.98,33.722,33.425,35.472,37.135,34.90033333,35,35.344,27.3,8.04,7.6,27.3,677,2.9,51,953
342,2Sun.csv,2,sun,2sun,2015/05/20 00:00,13:15:01,2015/05/20 13:15,1:15:00 pm,2,35.999,34.917,33.659,33.425,35.347,36.45,34.85833333,35,35.074,27.3,7.77,7.56,27.3,677,2.9,51,953
343,2Sun.csv,2,sun,2sun,2015/05/20 00:00,13:20:01,2015/05/20 13:20,1:20:00 pm,2,35.999,34.98,33.722,33.3,35.223,36.637,34.90033333,35,35.05333333,27.3,7.75,7.6,27.3,677,2.9,51,953
344,2Sun.csv,2,sun,2sun,2015/05/20 00:00,13:25:01,2015/05/20 13:25,1:25:00 pm,2,36.81,35.852,34.47,33.986,35.846,37.695,35.71066667,36,35.84233333,27.3,8.54,8.41,27.3,677,2.9,51,953
345,2Sun.csv,2,sun,2sun,2015/05/20 00:00,13:30:01,2015/05/20 13:30,1:30:00 pm,2,36.997,36.04,34.657,34.298,36.532,38.504,35.898,36,36.44466667,27.3,9.14,8.6,27.3,677,2.9,51,953
346,2Sun.csv,2,sun,2sun,2015/05/20 00:00,13:35:01,2015/05/20 13:35,1:35:00 pm,2,36.623,35.665,34.407,34.048,36.532,38.006,35.565,36,36.19533333,27.3,8.9,8.27,27.3,677,2.9,51,953
347,2Sun.csv,2,sun,2sun,2015/05/20 00:00,13:40:01,2015/05/20 13:40,1:40:00 pm,2,36.435,35.478,34.283,33.924,36.407,37.508,35.39866667,35,35.94633333,27.3,8.65,8.1,27.3,677,2.9,51,953
348,2Sun.csv,2,sun,2sun,2015/05/20 00:00,13:45:01,2015/05/20 13:45,1:45:00 pm,2,36.498,35.603,34.407,33.924,36.22,37.321,35.50266667,36,35.82166667,27.3,8.52,8.2,27.3,677,2.9,51,953
349,2Sun.csv,2,sun,2sun,2015/05/20 00:00,13:50:01,2015/05/20 13:50,1:50:00 pm,2,37.434,36.601,35.342,34.547,36.782,38.691,36.459,36,36.67333333,27.3,9.37,9.16,27.3,677,2.9,51,953
350,2Sun.csv,2,sun,2sun,2015/05/20 00:00,13:55:01,2015/05/20 13:55,1:55:00 pm,2,37.122,36.227,35.031,34.672,36.969,37.882,36.12666667,36,36.50766667,27.3,9.21,8.83,27.3,677,2.9,51,953
351,2Sun.csv,2,sun,2sun,2015/05/20 00:00,14:00:01,2015/05/20 14:00,2:00:00 pm,2,37.371,36.538,35.342,35.108,37.28,37.695,36.417,36,36.69433333,27.9,8.79,8.52,27.9,666,3.1,51,953
352,2Sun.csv,2,sun,2sun,2015/05/20 00:00,14:05:01,2015/05/20 14:05,2:05:00 pm,2,36.56,35.665,34.532,34.797,36.906,36.45,35.58566667,36,36.051,28.1,7.95,7.49,28.1,622.5,3.1,51,953
353,2Sun.csv,2,sun,2sun,2015/05/20 00:00,14:10:01,2015/05/20 14:10,2:10:00 pm,2,36.435,35.603,34.47,34.485,36.47,36.325,35.50266667,36,35.76,28.1,7.66,7.4,28.1,622.5,3.1,51,953
354,2Sun.csv,2,sun,2sun,2015/05/20 00:00,14:15:01,2015/05/20 14:15,2:15:00 pm,2,36.186,35.354,34.345,34.547,36.532,36.014,35.295,35,35.69766667,28.1,7.6,7.19,28.1,622.5,3.1,51,953
355,2Sun.csv,2,sun,2sun,2015/05/20 00:00,14:20:01,2015/05/20 14:20,2:20:00 pm,2,36.248,35.478,34.407,34.36,36.345,36.138,35.37766667,35,35.61433333,28.1,7.51,7.28,28.1,622.5,3.1,51,953
356,2Sun.csv,2,sun,2sun,2015/05/20 00:00,14:25:01,2015/05/20 14:25,2:25:00 pm,2,37.184,36.476,35.529,34.797,36.969,37.197,36.39633333,36,36.321,28.1,8.22,8.3,28.1,622.5,3.1,51,953
357,2Sun.csv,2,sun,2sun,2015/05/20 00:00,14:30:01,2015/05/20 14:30,2:30:00 pm,2,37.371,36.663,35.778,35.607,37.655,37.695,36.604,37,36.98566667,28.1,8.89,8.5,28.1,622.5,3.1,51,953
358,2Sun.csv,2,sun,2sun,2015/05/20 00:00,14:35:01,2015/05/20 14:35,2:35:00 pm,2,37.371,36.601,35.778,36.168,38.091,37.57,36.58333333,37,37.27633333,28.1,9.18,8.48,28.1,622.5,3.1,51,953
359,2Sun.csv,2,sun,2sun,2015/05/20 00:00,14:40:01,2015/05/20 14:40,2:40:00 pm,2,37.309,36.663,35.841,36.604,38.403,37.072,36.60433333,37,37.35966667,28.1,9.26,8.5,28.1,622.5,3.1,51,953
360,2Sun.csv,2,sun,2sun,2015/05/20 00:00,14:45:01,2015/05/20 14:45,2:45:00 pm,2,37.122,36.351,35.654,36.666,38.34,36.823,36.37566667,36,37.27633333,28.1,9.18,8.28,28.1,622.5,3.1,51,953
361,2Sun.csv,2,sun,2sun,2015/05/20 00:00,14:50:01,2015/05/20 14:50,2:50:00 pm,2,36.997,36.289,35.591,36.417,38.278,37.197,36.29233333,36,37.29733333,28.1,9.2,8.19,28.1,622.5,3.1,51,953
362,2Sun.csv,2,sun,2sun,2015/05/20 00:00,14:55:01,2015/05/20 14:55,2:55:00 pm,2,37.059,36.414,35.716,36.604,38.403,37.197,36.39633333,36,37.40133333,28.1,9.3,8.3,28.1,622.5,3.1,51,953
363,2Sun.csv,2,sun,2sun,2015/05/20 00:00,15:00:01,2015/05/20 15:00,3:00:00 pm,2,36.81,36.102,35.467,36.48,38.34,36.886,36.12633333,36,37.23533333,28.3,8.94,7.83,28.3,579,3.1,51,953
364,2Sun.csv,2,sun,2sun,2015/05/20 00:00,15:05:01,2015/05/20 15:05,3:05:00 pm,2,36.935,36.289,35.716,36.106,38.34,37.819,36.31333333,36,37.42166667,28.3,9.12,8.01,28.3,507.5,2.9,51,953
365,2Sun.csv,2,sun,2sun,2015/05/20 00:00,15:10:01,2015/05/20 15:10,3:10:00 pm,3,37.184,36.538,36.027,36.355,38.652,38.193,36.583,37,37.73333333,28.3,9.43,8.28,28.3,507.5,2.9,51,953
366,2Sun.csv,2,sun,2sun,2015/05/20 00:00,15:15:01,2015/05/20 15:15,3:15:00 pm,3,36.747,36.102,35.591,36.23,38.527,37.57,36.14666667,36,37.44233333,28.3,9.14,7.85,28.3,507.5,2.9,51,953
367,2Sun.csv,2,sun,2sun,2015/05/20 00:00,15:20:01,2015/05/20 15:20,3:20:00 pm,3,36.311,35.665,35.28,35.919,38.34,37.072,35.752,36,37.11033333,28.3,8.81,7.45,28.3,507.5,2.9,51,953
368,2Sun.csv,2,sun,2sun,2015/05/20 00:00,15:25:01,2015/05/20 15:25,3:25:00 pm,3,35.874,35.229,34.781,35.482,37.842,36.45,35.29466667,35,36.59133333,28.3,8.29,6.99,28.3,507.5,2.9,51,953
369,2Sun.csv,2,sun,2sun,2015/05/20 00:00,15:30:01,2015/05/20 15:30,3:30:00 pm,3,36.061,35.478,35.031,35.607,37.779,36.325,35.52333333,36,36.57033333,28.3,8.27,7.22,28.3,507.5,2.9,51,953
370,2Sun.csv,2,sun,2sun,2015/05/20 00:00,15:35:01,2015/05/20 15:35,3:35:00 pm,3,36.061,35.478,35.093,35.669,37.842,36.387,35.544,36,36.63266667,28.3,8.33,7.24,28.3,507.5,2.9,51,953
371,2Sun.csv,2,sun,2sun,2015/05/20 00:00,15:40:01,2015/05/20 15:40,3:40:00 pm,3,35.874,35.291,34.968,35.669,37.717,36.45,35.37766667,35,36.612,28.3,8.31,7.08,28.3,507.5,2.9,51,953
372,2Sun.csv,2,sun,2sun,2015/05/20 00:00,15:45:01,2015/05/20 15:45,3:45:00 pm,3,35.999,35.478,35.155,35.856,37.842,36.699,35.544,36,36.799,28.3,8.5,7.24,28.3,507.5,2.9,51,953
373,2Sun.csv,2,sun,2sun,2015/05/20 00:00,15:50:01,2015/05/20 15:50,3:50:00 pm,3,36.186,35.665,35.342,36.355,38.216,36.699,35.731,36,37.09,28.3,8.79,7.43,28.3,507.5,2.9,51,953
374,2Sun.csv,2,sun,2sun,2015/05/20 00:00,15:55:01,2015/05/20 15:55,3:55:00 pm,3,35.749,35.167,34.906,36.168,38.029,36.138,35.274,35,36.77833333,28.3,8.48,6.97,28.3,507.5,2.9,51,953
375,2Sun.csv,2,sun,2sun,2015/05/20 00:00,16:00:01,2015/05/20 16:00,4:00:00 pm,3,35,34.418,34.096,35.607,37.467,35.08,34.50466667,35,36.05133333,28.3,7.75,6.2,28.3,436,2.7,51,953
376,2Sun.csv,2,sun,2sun,2015/05/20 00:00,16:05:01,2015/05/20 16:05,4:05:00 pm,3,35.375,34.917,34.719,35.482,37.343,35.952,35.00366667,35,36.259,28.05,8.21,6.95,28.05,343,2.25,51,953
377,2Sun.csv,2,sun,2sun,2015/05/20 00:00,16:10:01,2015/05/20 16:10,4:10:00 pm,3,35,34.481,34.22,35.545,37.218,35.142,34.567,35,35.96833333,28.05,7.92,6.52,28.05,343,2.25,51,953
378,2Sun.csv,2,sun,2sun,2015/05/20 00:00,16:15:01,2015/05/20 16:15,4:15:00 pm,3,35.188,34.73,34.532,35.669,37.218,35.702,34.81666667,35,36.19633333,28.05,8.15,6.77,28.05,343,2.25,51,953
379,2Sun.csv,2,sun,2sun,2015/05/20 00:00,16:20:01,2015/05/20 16:20,4:20:00 pm,3,35.125,34.668,34.407,36.043,37.405,35.64,34.73333333,35,36.36266667,28.05,8.31,6.68,28.05,343,2.25,51,953
380,2Sun.csv,2,sun,2sun,2015/05/20 00:00,16:25:01,2015/05/20 16:25,4:25:00 pm,3,34.876,34.418,34.22,36.168,37.405,35.702,34.50466667,35,36.425,28.05,8.38,6.45,28.05,343,2.25,51,953
381,2Sun.csv,2,sun,2sun,2015/05/20 00:00,16:30:01,2015/05/20 16:30,4:30:00 pm,3,34.938,34.543,34.345,36.293,37.467,35.64,34.60866667,35,36.46666667,28.05,8.42,6.56,28.05,343,2.25,51,953
382,2Sun.csv,2,sun,2sun,2015/05/20 00:00,16:35:01,2015/05/20 16:35,4:35:00 pm,3,34.876,34.481,34.345,36.417,37.53,35.827,34.56733333,35,36.59133333,28.05,8.54,6.52,28.05,343,2.25,51,953
383,2Sun.csv,2,sun,2sun,2015/05/20 00:00,16:40:01,2015/05/20 16:40,4:40:00 pm,3,34.189,33.794,33.597,36.106,37.218,35.204,33.86,34,36.176,28.05,8.13,5.81,28.05,343,2.25,51,953
384,2Sun.csv,2,sun,2sun,2015/05/20 00:00,16:45:01,2015/05/20 16:45,4:45:00 pm,3,34.002,33.67,33.535,35.732,36.906,35.266,33.73566667,34,35.968,28.05,7.92,5.69,28.05,343,2.25,51,953
385,2Sun.csv,2,sun,2sun,2015/05/20 00:00,16:50:01,2015/05/20 16:50,4:50:00 pm,3,33.69,33.358,33.223,35.607,36.657,34.83,33.42366667,33,35.698,28.05,7.65,5.37,28.05,343,2.25,51,953
